oid,filter,mjd,mag,magerr,clrcoeff,ref,ref_err
538102200010791,zg,58379.16791,14.195798,0.016252335,-0.043491565,14.2649995803833,0.017
538202200014358,zr,58379.25073,13.347967,0.013325835,0.086405694,13.457000160217284,0.021
538202200014358,zr,58384.13449,13.349543,0.013326459,0.089122735,13.457000160217284,0.021
538102200010791,zg,58384.23167,14.299442,0.016244853,-0.037835475,14.2649995803833,0.017
538202200014358,zr,58388.18926,13.333217,0.01332002,0.091367714,13.457000160217284,0.021
538202200014358,zr,58427.09985,13.330841,0.013319086,0.08099924,13.457000160217284,0.021
538102200010791,zg,58427.12726,14.2167845,0.016250465,-0.06842832,14.2649995803833,0.017
538202200014358,zr,58430.07657,13.347303,0.013325573,0.0911285,13.457000160217284,0.021
538102200010791,zg,58430.11872,14.1937,0.016252533,-0.03416089,14.2649995803833,0.017
538202200014358,zr,58433.07094,13.381209,0.013339071,0.09046145,13.457000160217284,0.021
538202200014358,zr,58456.06594,13.456823,0.013369882,0.076415755,13.457000160217284,0.021
538202200014358,zr,58456.07081,13.421679,0.013355436,0.09870683,13.457000160217284,0.021
538202200014358,zr,58457.06444,13.3498125,0.013326565,0.10548279,13.457000160217284,0.021
538202200014358,zr,58457.06934,13.38268,0.013339661,0.11142343,13.457000160217284,0.021
538202200014358,zr,58457.07423,13.37931,0.01333831,0.11170502,13.457000160217284,0.021
538202200014358,zr,58457.08482,13.388157,0.013341861,0.11380085,13.457000160217284,0.021
538202200014358,zr,58505.55421,13.298842,0.013306604,0.110524885,13.457000160217284,0.021
538202200014358,zr,58505.5593,13.3574095,0.013329576,0.10026274,13.457000160217284,0.021
538202200014358,zr,58505.56438,13.33698,0.0133215,0.10048688,13.457000160217284,0.021
538202200014358,zr,58505.56949,13.377604,0.013337626,0.085920386,13.457000160217284,0.021
538202200014358,zr,58506.56483,13.396125,0.013345069,0.10569887,13.457000160217284,0.021
538202200014358,zr,58506.56996,13.380839,0.013338922,0.08930196,13.457000160217284,0.021
538202200014358,zr,58507.55581,13.458388,0.013370529,0.0992145,13.457000160217284,0.021
538202200014358,zr,58507.56091,13.432797,0.013359982,0.098069154,13.457000160217284,0.021
538202200014358,zr,58507.56602,13.408417,0.013350041,0.10242584,13.457000160217284,0.021
538202200014358,zr,58507.57114,13.460905,0.013371572,0.069053136,13.457000160217284,0.021
538202200014358,zr,58508.55581,13.340364,0.013322834,0.09586203,13.457000160217284,0.021
538202200014358,zr,58508.56086,13.357693,0.0133296875,0.09221106,13.457000160217284,0.021
538202200014358,zr,58508.56591,13.368155,0.0133338515,0.09665826,13.457000160217284,0.021
538202200014358,zr,58508.57094,13.35395,0.013328204,0.085796,13.457000160217284,0.021
538202200014358,zr,58511.55412,13.386893,0.013341352,0.074975,13.457000160217284,0.021
538202200014358,zr,58511.55908,13.3492565,0.013326345,0.079523936,13.457000160217284,0.021
538202200014358,zr,58511.56404,13.351547,0.013327251,0.081816405,13.457000160217284,0.021
538202200014358,zr,58511.56901,13.390888,0.013342959,0.07257867,13.457000160217284,0.021
538202200014358,zr,58561.41951,13.334629,0.013320575,0.101916865,13.457000160217284,0.021
1533111200023742,zg,58567.47575,14.222348,0.00995343,0.000505742,14.444000434875488,0.015
538102200010791,zg,58568.45727,14.305737,0.016244542,-0.015410896,14.2649995803833,0.017
538202200014358,zr,58568.50259,13.398024,0.013345836,0.091752395,13.457000160217284,0.021
538202200014358,zr,58581.44656,13.336971,0.013321497,0.087620996,13.457000160217284,0.021
538102200010791,zg,58581.50012,14.262846,0.016246988,-0.07676647,14.2649995803833,0.017
538102200010791,zg,58584.48332,14.258606,0.016247272,-0.07432771,14.2649995803833,0.017
538202200014358,zr,58584.50676,13.363126,0.013331848,0.08436661,13.457000160217284,0.021
538202200014358,zr,58591.44403,13.46571,0.013373568,0.08854642,13.457000160217284,0.021
1533211200025644,zr,58593.37103,13.455127,0.011019478,0.09092166,13.563999557495116,0.019
538202200014358,zr,58597.42024,13.423839,0.013356317,0.08683624,13.457000160217284,0.021
538102200010791,zg,58597.48148,14.365343,0.016242478,-0.056385297,14.2649995803833,0.017
538102200010791,zg,58599.35386,14.366656,0.016242454,-0.034517046,14.2649995803833,0.017
538202200014358,zr,58605.44388,13.4581375,0.013370425,0.08409217,13.457000160217284,0.021
1533111200023742,zg,58606.49524,14.31436,0.00996701,-0.04453746,14.444000434875488,0.015
538102200010791,zg,58608.4261,14.388936,0.016242107,-0.086591534,14.2649995803833,0.017
538102200010791,zg,58612.41848,14.259246,0.016247226,-0.06721327,14.2649995803833,0.017
538202200014358,zr,58612.46304,13.356977,0.013329404,0.07816697,13.457000160217284,0.021
538202200014358,zr,58616.40374,13.455388,0.013369286,0.08878802,13.457000160217284,0.021
538102200010791,zg,58616.46288,14.357317,0.016242664,-0.061872154,14.2649995803833,0.017
1533211200025644,zr,58618.29562,13.423816,0.011017055,0.08987719,13.563999557495116,0.019
538202200014358,zr,58628.38514,13.410673,0.013350957,0.085754715,13.457000160217284,0.021
538202200014358,zr,58632.31869,13.40729,0.013349585,0.095625095,13.457000160217284,0.021
538102200010791,zg,58635.44454,14.267731,0.016246669,-0.061169744,14.2649995803833,0.017
538202200014358,zr,58638.30031,13.436875,0.013361655,0.09138324,13.457000160217284,0.021
538202200014358,zr,58641.40399,13.419101,0.013354384,0.086968385,13.457000160217284,0.021
538102200010791,zg,58641.44064,14.366854,0.01624245,-0.11404676,14.2649995803833,0.017
538202200014358,zr,58644.32259,13.451445,0.013367656,0.08804411,13.457000160217284,0.021
538202200014358,zr,58647.33632,13.46411,0.013372903,0.08519589,13.457000160217284,0.021
538102200010791,zg,58647.37902,14.3709135,0.016242368,-0.068883285,14.2649995803833,0.017
538202200014358,zr,58650.34091,13.457185,0.013370031,0.08023249,13.457000160217284,0.021
538102200010791,zg,58650.44604,14.358247,0.01624264,-0.051413693,14.2649995803833,0.017
538102200010791,zg,58653.36123,14.376612,0.01624227,-0.062166,14.2649995803833,0.017
538202200014358,zr,58653.42104,13.447917,0.013366199,0.08712823,13.457000160217284,0.021
538202200014358,zr,58657.36084,13.373424,0.013335954,0.091952756,13.457000160217284,0.021
538202200014358,zr,58658.26112,13.415652,0.013352982,0.0898501,13.457000160217284,0.021
538202200014358,zr,58658.26157,13.440932,0.013363322,0.090544246,13.457000160217284,0.021
538202200014358,zr,58658.27242,13.462404,0.013372195,0.088353716,13.457000160217284,0.021
538202200014358,zr,58658.28022,13.454051,0.013368732,0.087096944,13.457000160217284,0.021
538202200014358,zr,58658.2851,13.463936,0.013372831,0.08634746,13.457000160217284,0.021
538202200014358,zr,58658.28753,13.433485,0.013360264,0.095563926,13.457000160217284,0.021
538202200014358,zr,58658.29146,13.435446,0.013361068,0.08664194,13.457000160217284,0.021
538202200014358,zr,58658.30476,13.464347,0.0133730015,0.091476135,13.457000160217284,0.021
538202200014358,zr,58658.31053,13.46792,0.013374487,0.08037871,13.457000160217284,0.021
538202200014358,zr,58658.31098,13.45686,0.0133698955,0.08406736,13.457000160217284,0.021
538202200014358,zr,58658.31518,13.470911,0.013375732,0.07704928,13.457000160217284,0.021
538202200014358,zr,58660.25927,13.39833,0.01334596,0.08903406,13.457000160217284,0.021
538202200014358,zr,58660.25972,13.403321,0.013347978,0.08617555,13.457000160217284,0.021
538202200014358,zr,58660.27306,13.412583,0.013351734,0.085319,13.457000160217284,0.021
538202200014358,zr,58660.2835,13.393013,0.013343815,0.09251445,13.457000160217284,0.021
538202200014358,zr,58660.28395,13.42667,0.013357474,0.089058176,13.457000160217284,0.021
538202200014358,zr,58660.28642,13.404757,0.013348559,0.083305605,13.457000160217284,0.021
538202200014358,zr,58660.28986,13.418183,0.013354011,0.07826349,13.457000160217284,0.021
538202200014358,zr,58660.29547,13.403878,0.013348203,0.08232756,13.457000160217284,0.021
538202200014358,zr,58660.31996,13.3943615,0.013344358,0.08862242,13.457000160217284,0.021
538202200014358,zr,58660.3204,13.403669,0.013348118,0.08347043,13.457000160217284,0.021
538202200014358,zr,58660.32408,13.37776,0.013337688,0.092177115,13.457000160217284,0.021
538202200014358,zr,58661.24099,13.438053,0.013362139,0.086888105,13.457000160217284,0.021
538202200014358,zr,58661.24144,13.447345,0.013365963,0.095022306,13.457000160217284,0.021
538202200014358,zr,58661.24927,13.443114,0.01336422,0.092440605,13.457000160217284,0.021
538202200014358,zr,58661.25437,13.446853,0.01336576,0.08213873,13.457000160217284,0.021
538202200014358,zr,58661.26404,13.440668,0.013363213,0.095035605,13.457000160217284,0.021
538202200014358,zr,58661.27261,13.451353,0.013367618,0.086390674,13.457000160217284,0.021
538202200014358,zr,58661.276,13.453802,0.01336863,0.08958211,13.457000160217284,0.021
538202200014358,zr,58661.27698,13.449887,0.013367012,0.09454406,13.457000160217284,0.021
538202200014358,zr,58661.27962,13.433781,0.013360385,0.09567743,13.457000160217284,0.021
538202200014358,zr,58661.28078,13.451061,0.013367498,0.09296053,13.457000160217284,0.021
538202200014358,zr,58661.28528,13.456423,0.013369715,0.0886537,13.457000160217284,0.021
538202200014358,zr,58661.29705,13.454698,0.0133690005,0.08673099,13.457000160217284,0.021
538202200014358,zr,58661.2975,13.451078,0.013367506,0.08853451,13.457000160217284,0.021
538202200014358,zr,58662.2646,13.354027,0.013328235,0.09230454,13.457000160217284,0.021
538202200014358,zr,58662.26506,13.351954,0.013327412,0.09183202,13.457000160217284,0.021
538202200014358,zr,58662.28234,13.361116,0.013331048,0.08781376,13.457000160217284,0.021
538202200014358,zr,58662.28476,13.38186,0.013339331,0.087258875,13.457000160217284,0.021
538202200014358,zr,58662.28634,13.364026,0.013332207,0.08808195,13.457000160217284,0.021
538202200014358,zr,58662.28743,13.352957,0.013327809,0.0833305,13.457000160217284,0.021
538202200014358,zr,58662.28857,13.360254,0.013330705,0.091991045,13.457000160217284,0.021
538202200014358,zr,58662.29921,13.361142,0.013331058,0.08634988,13.457000160217284,0.021
538202200014358,zr,58662.29966,13.365259,0.013332698,0.08229311,13.457000160217284,0.021
538202200014358,zr,58662.30547,13.366457,0.013333174,0.086608015,13.457000160217284,0.021
538202200014358,zr,58662.31467,13.377639,0.01333764,0.08829259,13.457000160217284,0.021
538202200014358,zr,58662.31513,13.372955,0.013335767,0.07987687,13.457000160217284,0.021
538202200014358,zr,58663.24189,13.433481,0.013360263,0.089693144,13.457000160217284,0.021
538202200014358,zr,58663.24234,13.446443,0.013365591,0.088460565,13.457000160217284,0.021
538202200014358,zr,58663.25022,13.426398,0.013357363,0.08687007,13.457000160217284,0.021
538202200014358,zr,58663.25067,13.434069,0.013360503,0.08897594,13.457000160217284,0.021
538202200014358,zr,58663.25714,13.449192,0.013366725,0.084668145,13.457000160217284,0.021
538202200014358,zr,58663.26007,13.426247,0.013357301,0.093326405,13.457000160217284,0.021
538202200014358,zr,58663.26438,13.440848,0.013363288,0.08833377,13.457000160217284,0.021
538202200014358,zr,58663.27144,13.429931,0.013358809,0.09316521,13.457000160217284,0.021
538202200014358,zr,58663.27249,13.430167,0.013358905,0.09546814,13.457000160217284,0.021
538202200014358,zr,58663.27794,13.407305,0.013349591,0.09537203,13.457000160217284,0.021
538202200014358,zr,58663.30115,13.410751,0.013350989,0.08700362,13.457000160217284,0.021
538202200014358,zr,58663.3016,13.416629,0.0133533785,0.08831121,13.457000160217284,0.021
538202200014358,zr,58663.34094,13.394361,0.013344358,0.083447225,13.457000160217284,0.021
538202200014358,zr,58665.28309,13.348783,0.013326158,0.0861656,13.457000160217284,0.021
538202200014358,zr,58665.28353,13.341184,0.013323156,0.08576218,13.457000160217284,0.021
538202200014358,zr,58665.34294,13.374471,0.0133363735,0.08311944,13.457000160217284,0.021
538202200014358,zr,58665.34339,13.374239,0.01333628,0.08226915,13.457000160217284,0.021
538202200014358,zr,58666.28715,13.419434,0.01335452,0.08495396,13.457000160217284,0.021
538202200014358,zr,58666.2876,13.416557,0.01335335,0.08576125,13.457000160217284,0.021
538202200014358,zr,58666.33308,13.373584,0.013336018,0.0853161,13.457000160217284,0.021
538202200014358,zr,58666.33353,13.383792,0.013340107,0.08583165,13.457000160217284,0.021
538102200010791,zg,58666.48886,14.237882,0.016248763,-0.017910147,14.2649995803833,0.017
538202200014358,zr,58667.24101,13.391365,0.013343152,0.0914834,13.457000160217284,0.021
538202200014358,zr,58667.24145,13.390934,0.013342978,0.09022217,13.457000160217284,0.021
538202200014358,zr,58667.24829,13.39806,0.013345851,0.08846242,13.457000160217284,0.021
538202200014358,zr,58667.25395,13.402141,0.0133475,0.086037375,13.457000160217284,0.021
538202200014358,zr,58667.25684,13.415893,0.013353079,0.08387007,13.457000160217284,0.021
538202200014358,zr,58667.2634,13.415638,0.013352976,0.08497084,13.457000160217284,0.021
538202200014358,zr,58667.26535,13.415664,0.013352986,0.08347168,13.457000160217284,0.021
538202200014358,zr,58667.27051,13.412,0.013351496,0.08991552,13.457000160217284,0.021
538202200014358,zr,58667.27962,13.418375,0.013354089,0.09083185,13.457000160217284,0.021
538202200014358,zr,58667.28444,13.42603,0.013357213,0.085033014,13.457000160217284,0.021
538202200014358,zr,58667.28606,13.435878,0.013361245,0.088854864,13.457000160217284,0.021
538202200014358,zr,58667.29655,13.4378195,0.013362043,0.08756406,13.457000160217284,0.021
538202200014358,zr,58667.297,13.436409,0.013361464,0.08664413,13.457000160217284,0.021
538202200014358,zr,58668.2221,13.39686,0.013345366,0.09115981,13.457000160217284,0.021
538202200014358,zr,58668.22255,13.373392,0.013335941,0.08618572,13.457000160217284,0.021
538202200014358,zr,58668.22985,13.384142,0.013340248,0.08909093,13.457000160217284,0.021
538202200014358,zr,58668.24414,13.3663845,0.0133331455,0.08422308,13.457000160217284,0.021
538202200014358,zr,58668.24708,13.372854,0.013335727,0.08146306,13.457000160217284,0.021
538202200014358,zr,58668.24798,13.37328,0.013335897,0.086017765,13.457000160217284,0.021
538202200014358,zr,58668.25391,13.368233,0.013333881,0.08738867,13.457000160217284,0.021
538202200014358,zr,58668.26739,13.3648205,0.0133325225,0.086820275,13.457000160217284,0.021
538202200014358,zr,58668.26784,13.368588,0.013334023,0.08880956,13.457000160217284,0.021
538202200014358,zr,58668.269,13.369978,0.013334578,0.08559646,13.457000160217284,0.021
538202200014358,zr,58668.27812,13.369272,0.013334297,0.08636566,13.457000160217284,0.021
538202200014358,zr,58668.27857,13.360488,0.013330799,0.086740166,13.457000160217284,0.021
538202200014358,zr,58669.22496,13.44177,0.013363667,0.09005708,13.457000160217284,0.021
538202200014358,zr,58669.22541,13.429219,0.013358517,0.09292236,13.457000160217284,0.021
538202200014358,zr,58669.22938,13.454735,0.013369015,0.0890216,13.457000160217284,0.021
538202200014358,zr,58669.23763,13.4425335,0.013363982,0.08654225,13.457000160217284,0.021
538202200014358,zr,58669.24086,13.44964,0.013366911,0.08963136,13.457000160217284,0.021
538202200014358,zr,58669.25114,13.435305,0.013361011,0.08693713,13.457000160217284,0.021
538202200014358,zr,58669.25665,13.446357,0.0133655565,0.09051167,13.457000160217284,0.021
538202200014358,zr,58669.2647,13.432164,0.013359723,0.0848107,13.457000160217284,0.021
538202200014358,zr,58669.27046,13.450387,0.013367219,0.0904879,13.457000160217284,0.021
538202200014358,zr,58669.27527,13.445853,0.013365348,0.084346935,13.457000160217284,0.021
538202200014358,zr,58669.27572,13.450688,0.013367343,0.08332535,13.457000160217284,0.021
538102200010791,zg,58669.2862,14.363155,0.016242526,-0.06809295,14.2649995803833,0.017
538202200014358,zr,58670.22574,13.372785,0.013335698,0.09054223,13.457000160217284,0.021
538202200014358,zr,58670.22619,13.362491,0.013331595,0.090996675,13.457000160217284,0.021
538202200014358,zr,58670.22814,13.37352,0.013335993,0.089765795,13.457000160217284,0.021
538202200014358,zr,58670.23392,13.383957,0.013340174,0.08841599,13.457000160217284,0.021
538202200014358,zr,58670.23438,13.376055,0.013337007,0.08728301,13.457000160217284,0.021
538202200014358,zr,58670.2453,13.389885,0.013342556,0.090769954,13.457000160217284,0.021
538202200014358,zr,58670.24637,13.400039,0.013346651,0.0907643,13.457000160217284,0.021
538202200014358,zr,58670.24939,13.379363,0.013338331,0.0996293,13.457000160217284,0.021
538202200014358,zr,58670.25822,13.383818,0.013340117,0.090696745,13.457000160217284,0.021
538202200014358,zr,58670.26563,13.393354,0.013343953,0.08654328,13.457000160217284,0.021
538202200014358,zr,58670.27899,13.416483,0.013353318,0.08613525,13.457000160217284,0.021
538202200014358,zr,58670.27945,13.412211,0.013351583,0.08533895,13.457000160217284,0.021
538202200014358,zr,58671.21715,13.391647,0.013343265,0.09726214,13.457000160217284,0.021
538202200014358,zr,58671.2176,13.385742,0.0133408895,0.097819105,13.457000160217284,0.021
538202200014358,zr,58671.22795,13.400729,0.013346929,0.087809436,13.457000160217284,0.021
538202200014358,zr,58671.23109,13.413135,0.013351958,0.08989406,13.457000160217284,0.021
538202200014358,zr,58671.2487,13.392471,0.013343597,0.08710672,13.457000160217284,0.021
538202200014358,zr,58671.25416,13.384476,0.013340382,0.087802865,13.457000160217284,0.021
538202200014358,zr,58671.2552,13.377754,0.013337686,0.08685295,13.457000160217284,0.021
538202200014358,zr,58671.25678,13.396944,0.0133454,0.08601907,13.457000160217284,0.021
538202200014358,zr,58671.26881,13.392716,0.013343696,0.08338047,13.457000160217284,0.021
538202200014358,zr,58671.27711,13.390131,0.013342654,0.0827152,13.457000160217284,0.021
538202200014358,zr,58671.27755,13.375968,0.013336972,0.08571998,13.457000160217284,0.021
538202200014358,zr,58672.24174,13.44899,0.013366642,0.0897537,13.457000160217284,0.021
538202200014358,zr,58672.24219,13.461465,0.013371805,0.08901663,13.457000160217284,0.021
538202200014358,zr,58672.25628,13.43845,0.0133623015,0.09416474,13.457000160217284,0.021
538202200014358,zr,58672.25674,13.454119,0.01336876,0.08562357,13.457000160217284,0.021
538202200014358,zr,58672.26367,13.459854,0.013371136,0.08142885,13.457000160217284,0.021
538202200014358,zr,58672.26412,13.440958,0.0133633325,0.084654756,13.457000160217284,0.021
538202200014358,zr,58672.26603,13.46032,0.013371329,0.07971157,13.457000160217284,0.021
538202200014358,zr,58672.28537,13.437949,0.013362097,0.08515166,13.457000160217284,0.021
538202200014358,zr,58672.28735,13.451944,0.013367862,0.08555494,13.457000160217284,0.021
538202200014358,zr,58672.29652,13.455505,0.013369334,0.084525004,13.457000160217284,0.021
538202200014358,zr,58672.29697,13.441104,0.013363392,0.08922609,13.457000160217284,0.021
538102200010791,zg,58672.33838,14.3702135,0.016242383,-0.07060365,14.2649995803833,0.017
538202200014358,zr,58673.24535,13.377329,0.013337516,0.08648618,13.457000160217284,0.021
538202200014358,zr,58673.2458,13.390379,0.013342754,0.08496894,13.457000160217284,0.021
538202200014358,zr,58673.25323,13.373004,0.013335786,0.08190442,13.457000160217284,0.021
538202200014358,zr,58673.25565,13.395179,0.013344687,0.081202105,13.457000160217284,0.021
538202200014358,zr,58673.26678,13.375696,0.013336863,0.08619998,13.457000160217284,0.021
538202200014358,zr,58673.27505,13.391424,0.013343176,0.08963051,13.457000160217284,0.021
538202200014358,zr,58673.27692,13.36987,0.013334535,0.086260684,13.457000160217284,0.021
538202200014358,zr,58673.28309,13.419599,0.013354588,0.081412286,13.457000160217284,0.021
538202200014358,zr,58673.28656,13.391642,0.0133432625,0.08302599,13.457000160217284,0.021
538202200014358,zr,58673.29986,13.38964,0.013342457,0.0851067,13.457000160217284,0.021
538202200014358,zr,58673.30031,13.378307,0.013337907,0.087925896,13.457000160217284,0.021
1533111200023742,zg,58673.31795,14.296881,0.009964109,-0.04075283,14.444000434875488,0.015
538202200014358,zr,58674.25196,13.414193,0.013352388,0.08208212,13.457000160217284,0.021
538202200014358,zr,58674.25241,13.383262,0.013339894,0.087511346,13.457000160217284,0.021
538202200014358,zr,58674.27062,13.3928,0.013343728,0.081565835,13.457000160217284,0.021
538202200014358,zr,58674.29935,13.391878,0.013343358,0.08552778,13.457000160217284,0.021
538202200014358,zr,58674.29981,13.385292,0.013340709,0.08751595,13.457000160217284,0.021
538202200014358,zr,58675.29512,13.441967,0.013363748,0.08329988,13.457000160217284,0.021
1533111200023742,zg,58675.31751,14.379941,0.009979296,-0.05607983,14.444000434875488,0.015
538102200010791,zg,58675.31797,14.345689,0.016242983,-0.046054777,14.2649995803833,0.017
538102200010791,zg,58675.34412,14.352798,0.016242782,-0.048025195,14.2649995803833,0.017
538102200010791,zg,58678.30695,14.383774,0.016242169,-0.057398494,14.2649995803833,0.017
538102200010791,zg,58678.32134,14.365292,0.016242482,-0.057152707,14.2649995803833,0.017
538202200014358,zr,58681.29875,13.456448,0.013369725,0.08374789,13.457000160217284,0.021
538102200010791,zg,58684.29561,14.342427,0.016243083,-0.043785885,14.2649995803833,0.017
538202200014358,zr,58685.25093,13.3783045,0.013337906,0.09998823,13.457000160217284,0.021
538202200014358,zr,58685.25426,13.386755,0.013341296,0.09780594,13.457000160217284,0.021
538202200014358,zr,58685.2617,13.400406,0.013346799,0.07926533,13.457000160217284,0.021
538202200014358,zr,58685.28628,13.369645,0.013334445,0.09291213,13.457000160217284,0.021
538202200014358,zr,58685.28673,13.378791,0.013338102,0.08642139,13.457000160217284,0.021
538202200014358,zr,58688.36277,13.372196,0.013335464,0.084487155,13.457000160217284,0.021
538202200014358,zr,58691.19906,13.447439,0.013366002,0.082667656,13.457000160217284,0.021
538202200014358,zr,58694.19856,13.454477,0.013368909,0.08203957,13.457000160217284,0.021
538202200014358,zr,58694.23592,13.436716,0.01336159,0.089455195,13.457000160217284,0.021
538202200014358,zr,58697.18795,13.442263,0.013363869,0.082853355,13.457000160217284,0.021
538102200010791,zg,58703.21013,14.379277,0.016242228,-0.06514694,14.2649995803833,0.017
1533111200023742,zg,58703.21058,14.340424,0.009971621,-0.040427066,14.444000434875488,0.015
1533111200023742,zg,58703.21103,14.3576975,0.0099748755,-0.048295557,14.444000434875488,0.015
538102200010791,zg,58704.33184,14.326076,0.01624366,-0.033440873,14.2649995803833,0.017
538202200014358,zr,58707.17559,13.416497,0.0133533245,0.07719288,13.457000160217284,0.021
538102200010791,zg,58711.23525,14.366237,0.016242461,-0.043858755,14.2649995803833,0.017
538202200014358,zr,58714.348,13.422124,0.013355618,0.09650559,13.457000160217284,0.021
538202200014358,zr,58717.31317,13.446992,0.013365817,0.092176765,13.457000160217284,0.021
538102200010791,zg,58720.17746,14.389541,0.016242104,-0.06412511,14.2649995803833,0.017
538202200014358,zr,58720.33088,13.47647,0.013378052,0.07262835,13.457000160217284,0.021
538102200010791,zg,58723.19028,14.369712,0.01624239,-0.05691638,14.2649995803833,0.017
538202200014358,zr,58723.19431,13.538418,0.013404288,0.049765926,13.457000160217284,0.021
538202200014358,zr,58723.19476,13.532523,0.013401761,0.05461133,13.457000160217284,0.021
538202200014358,zr,58723.24068,13.493644,0.013385253,0.072677724,13.457000160217284,0.021
538202200014358,zr,58723.24114,13.455779,0.013369448,0.09391012,13.457000160217284,0.021
538202200014358,zr,58724.21403,13.412302,0.013351619,0.07529271,13.457000160217284,0.021
538202200014358,zr,58724.21448,13.396956,0.013345405,0.0856341,13.457000160217284,0.021
538202200014358,zr,58724.22977,13.411155,0.013351154,0.08587656,13.457000160217284,0.021
538202200014358,zr,58724.23022,13.373958,0.013336169,0.08831496,13.457000160217284,0.021
538102200010791,zg,58726.25211,14.356863,0.016242675,-0.011600238,14.2649995803833,0.017
538102200010791,zg,58728.15629,14.388333,0.016242115,-0.0631981,14.2649995803833,0.017
538202200014358,zr,58728.21012,13.470163,0.013375422,0.083901696,13.457000160217284,0.021
538102200010791,zg,58734.23168,14.374181,0.01624231,-0.037908457,14.2649995803833,0.017
538202200014358,zr,58734.32954,13.475478,0.013377638,0.088937156,13.457000160217284,0.021
538102200010791,zg,58738.13011,14.322862,0.01624379,-0.029505132,14.2649995803833,0.017
538102200010791,zg,58741.12866,14.356433,0.016242687,-0.053678136,14.2649995803833,0.017
538202200014358,zr,58744.11719,13.49307,0.013385013,0.073861934,13.457000160217284,0.021
538102200010791,zg,58744.20733,14.344351,0.016243024,-0.04559131,14.2649995803833,0.017
538202200014358,zr,58747.20714,13.441027,0.01336336,0.099737234,13.457000160217284,0.021
538102200010791,zg,58750.13278,14.42552,0.016242051,-0.118808605,14.2649995803833,0.017
538102200010791,zg,58757.13668,14.413271,0.016241997,-0.08515997,14.2649995803833,0.017
538102200010791,zg,58757.16012,14.39735,0.016242038,-0.056441776,14.2649995803833,0.017
538202200014358,zr,58757.22098,13.478839,0.013379042,0.09221189,13.457000160217284,0.021
538202200014358,zr,58760.12407,13.468449,0.013374708,0.09196259,13.457000160217284,0.021
538102200010791,zg,58760.12934,14.3637495,0.016242513,-0.02717813,14.2649995803833,0.017
538102200010791,zg,58764.1925,14.409742,0.016241997,-0.079286724,14.2649995803833,0.017
538202200014358,zr,58767.11022,13.495316,0.013385957,0.08535999,13.457000160217284,0.021
538102200010791,zg,58767.21382,14.384383,0.01624216,-0.039085772,14.2649995803833,0.017
538102200010791,zg,58770.11536,14.407108,0.016242,-0.03487213,14.2649995803833,0.017
538202200014358,zr,58770.19125,13.482633,0.01338063,0.08454255,13.457000160217284,0.021
538102200010791,zg,58773.11077,14.42528,0.01624205,-0.058323953,14.2649995803833,0.017
538102200010791,zg,58776.10927,14.400504,0.016242022,-0.017401965,14.2649995803833,0.017
538202200014358,zr,58779.08513,13.504481,0.013389827,0.089713514,13.457000160217284,0.021
538102200010791,zg,58779.10887,14.396909,0.016242042,-0.026767952,14.2649995803833,0.017
538202200014358,zr,58782.12081,13.514143,0.013393921,0.088460825,13.457000160217284,0.021
538102200010791,zg,58790.09863,14.426008,0.016242051,-0.022217741,14.2649995803833,0.017
538202200014358,zr,58790.1207,13.521121,0.01339689,0.08895675,13.457000160217284,0.021
538202200014358,zr,58793.08389,13.477354,0.013378422,0.10060141,13.457000160217284,0.021
538102200010791,zg,58793.14278,14.444086,0.01624227,-0.050695818,14.2649995803833,0.017
538202200014358,zr,58812.06947,13.52498,0.013398536,0.08164308,13.457000160217284,0.021
538202200014358,zr,58812.0744,13.515401,0.013394455,0.09240907,13.457000160217284,0.021
538202200014358,zr,58812.07933,13.505417,0.013390222,0.0920671,13.457000160217284,0.021
538202200014358,zr,58812.08426,13.521997,0.013397263,0.08849218,13.457000160217284,0.021
538202200014358,zr,58814.07192,13.476118,0.013377905,0.08495408,13.457000160217284,0.021
538202200014358,zr,58814.07668,13.481883,0.013380316,0.09938267,13.457000160217284,0.021
538202200014358,zr,58814.08141,13.504642,0.013389894,0.09800405,13.457000160217284,0.021
538202200014358,zr,58871.55692,13.596202,0.013429436,0.076111436,13.457000160217284,0.021
538202200014358,zr,58871.56203,13.572261,0.013418937,0.09506937,13.457000160217284,0.021
538202200014358,zr,58871.56715,13.544683,0.013406984,0.10302067,13.457000160217284,0.021
538202200014358,zr,58871.57227,13.514399,0.013394029,0.10612974,13.457000160217284,0.021
538202200014358,zr,58873.55574,13.551094,0.013409749,0.0816593,13.457000160217284,0.021
538202200014358,zr,58873.56075,13.52216,0.013397332,0.08168231,13.457000160217284,0.021
538202200014358,zr,58873.56577,13.511215,0.013392678,0.084712476,13.457000160217284,0.021
538202200014358,zr,58873.57078,13.552404,0.013410315,0.07929663,13.457000160217284,0.021
538202200014358,zr,58875.55443,13.497538,0.013386894,0.1020389,13.457000160217284,0.021
538202200014358,zr,58875.55942,13.517404,0.013395308,0.09386412,13.457000160217284,0.021
538202200014358,zr,58875.56441,13.524048,0.013398139,0.0984064,13.457000160217284,0.021
538202200014358,zr,58875.56942,13.485079,0.013381655,0.100968935,13.457000160217284,0.021
538202200014358,zr,58877.55614,13.515175,0.0133943595,0.100557975,13.457000160217284,0.021
538202200014358,zr,58877.56106,13.57209,0.013418863,0.09576514,13.457000160217284,0.021
